24,-24,-24,8,4
0.0462963,0.0462963,-0.0585938,0.0585938,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,-0,0.078125,0.0585938,0.0585938,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.0765306,0.0765306,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,-0,0.102041,0.0765306,0.0765306,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.104167,0.104167,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,-0,0.138889,0.104167,0.104167,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.15,0.15,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,-0,0.2,0.15,0.15,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.234375,0.234375,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,-0,0.3125,0.234375,0.234375,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.3125,-0,-0.416667,0.416667,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,-0,0.555556,0.416667,0.416667,0.3125,-0,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.3125,-0,-0.555556,-0,-0.9375,0.9375,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,-0,1.25,0.9375,0.9375,0.555556,-0,0.3125,-0,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.3125,-0,-0.555556,-0,-1.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.25,-0,0.555556,-0,0.3125,-0,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.3125,-0,-0.555556,-0,-1.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.25,-0,0.555556,-0,0.3125,-0,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
0.0462963,0.0462963,-0.078125,-0,-0.102041,-0,-0.138889,-0,-0.2,-0,-0.3125,-0,-0.555556,-0,-1.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.25,-0,0.555556,-0,0.3125,-0,0.2,-0,0.138889,-0,0.102041,-0,0.078125,-0,0.0617284,-0,0.05,-0,0.0413223,-0,0.0347222,-0,0.0295858,-0,0.0255102,-0,0.0222222,-0,0.0195312,-0,0.017301,-0,0.0154321,-0,0.0138504,-0,0.0125,-0,0.0113379,-0,0.0103306,-0,0.0094518,-0,0.00868056,-0,0.008,-0,0.00739645,-0,0.00685871,-0,-0.00478316,0.00478316,
