0,0,50,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,28
6,29
6,30
6,31
6,32
7,32
8,32
9,32
10,32
11,32
12,32
13,32
13,31
14,31
15,31
15,30
16,30
16,29
17,29
18,29
18,28
19,28
19,27
20,27
20,26
21,26
21,25
22,25
22,24
23,24
23,23
24,23
24,22
24,21
25,21
25,20
25,19
26,19
26,18
26,17
27,17
27,16
27,15
27,14
27,13
27,12
28,12
28,11
28,10
28,9
28,8
28,7
28,6
28,5
29,5
29,4
29,3
29,2
29,1
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
