0,1,0.5
1,2,0.5
2,3,0.5
2,4,0.5
3,5,0.5
4,6,0.5
5,7,0.5
7,8,0.5
8,9,0.5
9,10,0.5
10,11,0.5
11,12,0.5
12,13,0.5
13,14,0.5
14,15,0.5
15,16,0.5
16,17,0.5
16,18,0.5
18,19,0.5
17,20,0.5
20,21,0.5
19,22,0.5
9,23,0.5
22,24,0.5
10,25,0.5
6,26,0.5
26,27,0.5
24,28,0.5
25,29,0.5
28,30,0.5
30,31,0.5
21,32,0.5
31,33,0.5
33,34,0.5
18,35,0.5
34,36,0.5
34,37,0.5
37,38,0.5
36,39,0.5
39,40,0.5
38,41,0.5
12,42,0.5
40,43,0.5
43,44,0.5
32,45,0.5
45,46,0.5
26,47,0.5
44,48,0.5
46,49,0.5
41,50,0.5
49,51,0.5
41,52,0.5
51,53,0.5
48,54,0.5
1,55,0.5
7,56,0.5
54,57,0.5
57,58,0.5
52,59,0.5
58,60,0.5
