6810
11239
6664
9159
9896
7018
10719
11990
7553
6389
13858
8928
9536
8939
16304
22050
3885
14513
8953
15720
25705
16465
15375
11182
4596
6318
11714
9610
8828
9295
13835
8962
7827
10757
11806
11723
10503
12167
17757
11451
11564
9325
12824
21110
15605
8862
12801
9135
13127
19008
7478
15911
10158
12039
10757
9867
13344
14959
10782
9035
8544
8411
13530
13503
8064
10154
10388
9608
13042
8413
13469
8339
6507
12261
9771
8847
6275
9767
6416
12528
8194
6642
6797
8215
16145
7484
16433
5050
7650
5136
8017
10492
8634
8975
8246
4988
7601
4678
11368
4995
