52
0
1
2
3
4
5
7
9
11
12
13
27
28
29
31
32
34
35
36
38
39
44
47
50
52
55
57
61
62
65
66
68
70
71
72
73
89
98
103
107
108
109
111
112
113
124
146
170
174
209
220
221
228
237
239
240
246
248
251
254
256
258
261
266
268
272
284
317
327
337
381
392
410
411
413
415
424
426
431
436
442
448
463
466
514
535
541
548
551
553
555
556
569
570
579
603
632
635
647
657
662
666
668
689
700
