11.5
14.5
13
13
12
12
13
12.5
13
14
12
14.5
13.5
11.5
12.5
15
12
12.5
12
13.5
12
11.5
13
13.5
11
14.5
14
12
14
12.5
12
15.5
11.5
14
13
12.5
13.5
13.5
11.5
11.5
13
13.5
15
11.5
12.5
15
12
14
13
12.5
14.5
12
13.5
13
12.5
11.5
12.5
12.5
13.5
12
12
12.5
13
15
12
12
13
12.5
13.5
12.5
12.5
14
12.5
14
14.5
11.5
15
13.5
15.5
12
13
13
14
12.5
11.5
13
12
12
12
13
14
13
12.5
13.5
12
12
14
11
12
13
