0,1,2.69534
0,14,1.361
0,23,1.27014
0,61,2.19974
1,0,2.69534
1,18,1.93271
1,38,2.46553
1,70,2.11325
1,72,1.4825
1,119,1.2317
1,129,2.66982
2,5,2.85793
2,13,2.8385
2,60,2.79578
2,86,2.34177
2,94,0.56638
2,111,1.44738
2,115,2.64683
2,124,1.81662
2,134,2.72673
3,22,2.39929
3,24,1.7038
3,27,2.74541
3,29,2.85243
3,32,2.57206
3,40,2.14521
3,62,0.812975
3,100,0.461664
3,128,1.93435
3,135,2.68306
4,12,2.23025
4,31,1.13199
4,36,2.46289
4,42,0.448976
4,45,0.430675
4,48,2.75105
4,58,1.92054
4,64,0.921083
4,83,2.09566
4,90,0.672796
4,120,1.82056
4,125,2.09716
5,2,2.85793
5,86,1.25966
5,134,1.07504
6,13,1.56982
6,35,2.27501
6,55,0.858007
6,71,2.96679
6,81,2.30978
6,106,2.40557
6,109,2.406
6,111,2.64092
6,124,2.28973
7,47,2.97621
7,112,1.65526
7,121,1.08041
8,15,0.546837
8,86,2.98077
8,113,0.452892
8,125,1.97931
8,127,1.05192
8,139,1.08057
9,26,2.21126
9,53,2.87215
9,57,0.555423
9,116,2.75405
9,123,2.59266
9,126,2.77368
9,130,2.84648
10,41,1.98357
10,50,2.00026
10,77,0.618938
10,78,1.83311
11,34,2.94358
11,39,1.04561
11,69,1.62941
11,80,1.92579
11,96,2.76019
11,107,2.33852
11,114,2.64628
11,118,1.16186
11,141,1.7022
11,145,0.930423
12,4,2.23025
12,31,2.95651
12,36,1.79717
12,42,2.64695
12,45,1.92811
12,64,1.62174
12,85,2.93586
12,90,2.40535
13,2,2.8385
13,6,1.56982
13,35,1.6897
13,55,2.42647
13,60,1.95785
13,81,1.62599
13,94,2.42131
13,109,2.79109
13,111,1.49692
13,115,2.71228
13,124,1.09568
14,0,1.361
14,19,1.85393
14,20,2.98129
14,23,0.331484
14,41,2.82995
14,50,2.73487
14,51,1.98373
14,102,2.25001
15,8,0.546837
15,86,2.58697
15,113,0.896298
15,125,2.32241
15,127,1.581
15,134,2.55907
15,139,0.723792
16,30,1.55626
16,68,1.64112
16,76,2.72778
16,82,2.69845
16,89,2.73632
16,133,2.70418
17,127,2.35435
17,144,0.407662
18,1,1.93271
18,23,2.79122
18,70,1.29739
18,102,2.70011
18,105,2.43673
18,119,2.94033
19,14,1.85393
19,20,2.89305
19,23,2.13657
19,41,2.2133
19,47,2.02663
19,50,1.51254
19,51,1.42851
19,102,2.70983
20,14,2.98129
20,19,2.89305
20,23,2.92394
20,51,1.4651
20,102,0.937303
20,105,1.2607
20,121,1.93281
20,132,1.22907
21,67,2.8986
21,143,2.56799
22,3,2.39929
22,27,2.81863
22,33,2.55749
22,62,2.81392
22,97,2.47273
22,100,2.08889
22,103,2.05814
22,128,1.45126
22,135,2.09633
23,0,1.27014
23,14,0.331484
23,18,2.79122
23,19,2.13657
23,20,2.92394
23,51,2.08011
23,102,2.12505
23,105,2.85588
24,3,1.7038
24,27,1.97534
24,54,2.65379
24,62,0.891029
24,100,1.59103
24,135,2.45061
25,44,1.91761
25,137,2.98762
26,9,2.21126
26,37,1.24733
26,53,1.20928
26,56,2.36386
26,57,2.08795
26,91,1.46364
26,93,2.9701
26,101,1.69752
26,104,2.55729
26,116,1.19639
26,123,1.84601
26,130,1.63881
26,138,1.7314
27,3,2.74541
27,22,2.81863
27,24,1.97534
27,54,1.2135
27,62,2.26494
27,100,2.32568
27,135,0.838365
28,55,2.74983
28,71,1.92557
28,79,1.81853
28,106,1.47272
28,109,2.67705
28,112,2.55808
28,121,2.80933
28,132,2.25993
29,3,2.85243
29,32,0.744701
29,40,0.70732
29,66,1.08918
29,67,2.22701
29,76,2.14714
29,82,2.71769
29,128,2.87616
29,133,2.84253
30,16,1.55626
30,89,2.40224
31,4,1.13199
31,12,2.95651
31,36,2.42594
31,42,0.816652
31,45,1.12531
31,48,2.05855
31,58,2.47324
31,64,2.01743
31,83,2.31243
31,90,0.572718
31,95,2.54401
31,110,2.49104
31,120,2.60703
32,3,2.57206
32,29,0.744701
32,40,0.725533
32,66,0.753681
32,67,1.50748
32,76,2.88367
33,22,2.55749
33,97,2.28085
33,103,2.50101
33,126,1.26089
34,11,2.94358
34,38,1.34282
34,39,2.61945
34,69,1.34127
34,80,1.9363
34,96,0.355599
34,107,1.14676
34,114,1.05496
34,118,2.44253
34,129,0.851324
34,141,1.40363
34,145,2.14143
35,6,2.27501
35,13,1.6897
35,55,2.88414
35,60,2.07882
35,65,2.14227
35,81,0.134635
35,109,1.54998
35,115,2.95296
35,124,2.71857
35,142,1.93883
36,4,2.46289
36,12,1.79717
36,31,2.42594
36,42,2.65975
36,45,2.0331
36,48,1.48812
36,64,2.53307
36,85,1.25291
36,90,2.11812
36,98,1.71637
36,136,2.63273
37,26,1.24733
37,53,1.33094
37,56,1.20295
37,91,0.858238
37,93,2.8472
37,101,0.508459
37,104,1.31859
37,116,1.56825
37,123,2.35885
37,130,2.05017
37,138,0.48408
38,1,2.46553
38,34,1.34282
38,69,2.60301
38,72,1.93809
38,96,1.68277
38,107,2.47758
38,114,2.33401
38,119,1.75425
38,129,0.581254
38,141,2.71897
39,11,1.04561
39,34,2.61945
39,69,1.33767
39,80,1.02653
39,96,2.33835
39,107,1.68676
39,114,1.98036
39,118,0.196201
39,141,1.21583
39,145,1.36793
40,3,2.14521
40,29,0.70732
40,32,0.725533
40,62,2.8095
40,66,1.4313
40,67,2.11956
40,76,2.48237
40,82,2.9151
40,100,2.56187
40,103,2.87267
40,128,2.38139
41,10,1.98357
41,14,2.82995
41,19,2.2133
41,50,0.956972
41,61,2.84706
41,77,2.29171
41,78,1.66684
41,131,1.88542
42,4,0.448976
42,12,2.64695
42,31,0.816652
42,36,2.65975
42,45,0.740836
42,48,2.7002
42,58,1.80653
42,64,1.3596
42,83,1.83584
42,90,0.587399
42,95,2.7508
42,120,1.84193
42,125,2.37783
43,84,0.604753
43,88,2.15777
43,92,0.989001
43,133,2.62996
43,146,1.78297
44,25,1.91761
44,52,2.64017
44,53,2.77202
44,93,1.27274
44,123,2.05982
44,137,2.81235
45,4,0.430675
45,12,1.92811
45,31,1.12531
45,36,2.0331
45,42,0.740836
45,48,2.41544
45,58,2.35058
45,64,0.949295
45,83,2.51279
45,90,0.556776
45,120,2.22928
46,75,2.69001
46,85,2.75854
46,87,2.52261
46,98,2.21246
46,136,1.93865
47,7,2.97621
47,19,2.02663
47,50,2.56262
47,51,2.41951
47,121,2.83716
48,4,2.75105
48,31,2.05855
48,36,1.48812
48,42,2.7002
48,45,2.41544
48,52,2.03593
48,75,2.49347
48,85,1.52121
48,90,2.12928
48,98,2.02631
48,137,2.24857
49,61,1.4481
49,80,2.6117
49,107,2.6382
49,114,2.47215
49,131,2.38936
50,10,2.00026
50,14,2.73487
50,19,1.51254
50,41,0.956972
50,47,2.56262
50,51,2.94086
50,77,2.50706
50,78,2.45203
50,131,2.84019
51,14,1.98373
51,19,1.42851
51,20,1.4651
51,23,2.08011
51,47,2.41951
51,50,2.94086
51,102,1.4179
51,105,2.31887
51,121,2.49877
51,132,2.6928
52,44,2.64017
52,48,2.03593
52,53,2.87223
52,56,2.41805
52,75,2.244
52,85,2.96933
52,91,2.5983
52,93,1.75265
52,137,1.66848
53,9,2.87215
53,26,1.20928
53,37,1.33094
53,44,2.77202
53,52,2.87223
53,56,1.84982
53,57,2.95582
53,91,0.729733
53,93,1.77415
53,101,1.80962
53,104,2.43502
53,116,2.29686
53,123,1.03921
53,130,2.78239
53,138,1.65308
54,24,2.65379
54,27,1.2135
54,135,1.8986
55,6,0.858007
55,13,2.42647
55,28,2.74983
55,35,2.88414
55,71,2.11052
55,79,2.18425
55,81,2.94747
55,106,1.59405
55,109,2.54748
56,26,2.36386
56,37,1.20295
56,52,2.41805
56,53,1.84982
56,91,1.12341
56,93,2.60706
56,101,1.07467
56,104,0.867828
56,116,2.73718
56,123,2.80324
56,138,0.824645
57,9,0.555423
57,26,2.08795
57,53,2.95582
57,116,2.39442
57,123,2.86671
57,130,2.41258
58,4,1.92054
58,31,2.47324
58,42,1.80653
58,45,2.35058
58,59,2.62174
58,64,2.21792
58,83,0.692834
58,90,2.39355
58,95,2.75305
58,117,1.96131
58,120,0.560984
58,122,2.48853
58,125,1.87265
59,58,2.62174
59,83,2.88686
59,99,2.93933
59,117,0.928737
59,120,2.66351
59,122,0.441388
59,140,1.77676
60,2,2.79578
60,13,1.95785
60,35,2.07882
60,65,2.22561
60,81,1.94426
60,94,2.22989
60,111,2.32911
60,115,0.886502
60,124,2.16225
61,0,2.19974
61,41,2.84706
61,49,1.4481
61,131,1.67724
62,3,0.812975
62,22,2.81392
62,24,0.891029
62,27,2.26494
62,40,2.8095
62,100,0.778618
62,128,2.66869
62,135,2.44291
63,95,1.15163
63,108,0.2093
63,110,1.53454
64,4,0.921083
64,12,1.62174
64,31,2.01743
64,36,2.53307
64,42,1.3596
64,45,0.949295
64,58,2.21792
64,83,2.62649
64,90,1.48015
64,120,1.88042
65,35,2.14227
65,60,2.22561
65,81,2.08998
65,115,2.65013
65,142,1.71578
66,29,1.08918
66,32,0.753681
66,40,1.4313
66,67,1.41712
67,21,2.8986
67,29,2.22701
67,32,1.50748
67,40,2.11956
67,66,1.41712
68,16,1.64112
68,73,2.81601
68,76,2.74922
68,82,2.28867
69,11,1.62941
69,34,1.34127
69,38,2.60301
69,39,1.33767
69,80,1.06185
69,96,1.13127
69,107,0.861063
69,114,1.13382
69,118,1.18637
69,129,2.18203
69,141,0.293827
69,145,0.981641
70,1,2.11325
70,18,1.29739
70,72,2.54971
70,119,2.59656
71,6,2.96679
71,28,1.92557
71,55,2.11052
71,79,0.134413
71,106,0.798549
72,1,1.4825
72,38,1.93809
72,70,2.54971
72,119,0.342034
72,129,2.41927
73,68,2.81601
73,89,0.917439
74,77,2.96621
74,78,1.75583
74,131,1.97847
75,46,2.69001
75,48,2.49347
75,52,2.244
75,85,2.01854
75,98,1.86069
75,137,0.583919
76,16,2.72778
76,29,2.14714
76,32,2.88367
76,40,2.48237
76,68,2.74922
76,82,0.737529
76,128,2.93987
76,133,2.25682
77,10,0.618938
77,41,2.29171
77,50,2.50706
77,74,2.96621
77,78,1.62325
78,10,1.83311
78,41,1.66684
78,50,2.45203
78,74,1.75583
78,77,1.62325
78,131,1.46306
79,28,1.81853
79,55,2.18425
79,71,0.134413
79,106,0.788627
80,11,1.92579
80,34,1.9363
80,39,1.02653
80,49,2.6117
80,69,1.06185
80,96,1.59693
80,107,0.815537
80,114,1.05288
80,118,0.838083
80,129,2.7513
80,141,0.77494
80,145,1.76479
81,6,2.30978
81,13,1.62599
81,35,0.134635
81,55,2.94747
81,60,1.94426
81,65,2.08998
81,109,1.68458
81,115,2.81892
81,124,2.63338
81,142,1.99923
82,16,2.69845
82,29,2.71769
82,40,2.9151
82,68,2.28867
82,76,0.737529
82,133,2.89117
83,4,2.09566
83,31,2.31243
83,42,1.83584
83,45,2.51279
83,58,0.692834
83,59,2.88686
83,64,2.62649
83,90,2.39741
83,95,2.07611
83,117,2.40322
83,120,1.2448
