630,
627,
1971,
1272,
687,
947,
1022,
1647,
1850,
404,
1790,
2027,
816,
1117,
1914,
1189,
1470,
269,
1144,
608,
487,
788,
212,
1040,
2197,
1013,
553,
429,
477,
1026,
1356,
441,
637,
735,
871,
694,
508,
844,
747,
1180,
1543,
1338,
923,
567,
600,
512,
617,
565,
1027,
808,
426,
1690,
538,
763,
823,
1322,
780,
946,
2428,
1088,
1012,
763,
1417,
795,
829,
570,
1352,
540,
602,
945,
615,
764,
466,
1335,
994,
338,
1412,
319,
1030,
574,
1163,
498,
962,
2625,
313,
1049,
624,
1082,
1131,
2139,
1052,
1173,
679,
392,
968,
734,
477,
1574,
1091,
779,
