12.5,
5.5,
7.5,
12,
11,
4.5,
12,
2.5,
1,
3,
1,
8.5,
5.5,
1.5,
4.5,
9,
1,
11,
1.5,
7,
4,
9,
9.5,
2,
2.5,
2,
12,
9,
4.5,
2.5,
2,
5,
11,
4.5,
4.5,
2.5,
12.5,
4.5,
5,
11.5,
2,
9,
2.5,
5.5,
11,
3.5,
5,
4.5,
9,
12.5,
10.5,
6.5,
10.5,
2,
4,
4.5,
13,
4,
4.5,
2,
9,
12,
1,
5,
12.5,
12,
3,
4.5,
12,
6,
11.5,
11.5,
11.5,
8.5,
6.5,
6.5,
3.5,
10,
2,
5,
2,
12,
2,
7.5,
12,
5,
1,
2.5,
6,
5,
5.5,
1.5,
1,
7,
4,
10,
10,
4.5,
4.5,
13,
