0,12,0.853789
0,14,1.56626
0,26,1.13556
0,63,1.31205
0,97,0.848845
0,142,1.27748
0,145,1.4157
1,6,1.78857
1,22,1.5308
1,24,1.74822
1,37,0.253079
1,76,1.25436
1,81,1.19318
1,89,0.87118
1,100,1.88558
1,105,1.63087
1,158,1.42916
2,23,1.95628
2,27,1.76287
2,46,1.79736
2,48,1.17051
2,49,1.91372
2,57,1.42249
2,82,1.96364
2,102,1.36498
2,111,1.89842
2,128,0.597562
3,5,0.659098
3,11,1.4235
3,45,1.27419
3,47,1.04625
3,70,0.974104
3,75,1.47154
3,83,0.540074
3,117,0.573379
3,147,0.827079
3,161,1.92104
4,15,1.43548
4,52,1.91361
4,64,0.285034
4,94,0.597953
4,129,1.73916
4,159,1.86073
5,3,0.659098
5,11,1.9944
5,45,1.83967
5,47,1.60446
5,70,1.14326
5,75,1.8124
5,83,0.819543
5,117,1.02565
5,147,0.359776
6,1,1.78857
6,25,0.702902
6,37,1.75661
6,72,1.31116
6,79,0.74176
6,89,1.34582
6,90,1.67709
6,100,0.941739
6,105,1.42032
6,157,0.992071
7,13,0.959653
7,39,1.27964
7,40,0.82003
7,55,1.73017
7,59,1.24796
7,60,0.986252
7,77,1.10841
7,80,1.91661
7,84,0.538138
7,98,1.04691
7,110,0.638181
7,119,0.671172
7,121,1.41457
7,130,1.62968
7,152,1.68678
8,9,1.67162
8,33,1.51036
8,41,0.997139
8,65,1.02462
8,67,1.99151
8,91,1.85143
8,92,1.82605
8,124,1.33244
8,134,1.45604
8,138,1.79956
8,140,1.85062
8,141,1.37287
9,8,1.67162
9,41,1.06491
9,56,1.54618
9,65,0.842864
9,108,1.81953
9,116,1.71979
9,124,1.03854
9,134,1.26711
9,140,0.638767
9,143,1.75643
9,156,0.595358
10,85,0.394619
10,114,1.37311
10,118,1.51
11,3,1.4235
11,5,1.9944
11,45,0.15506
11,47,1.56205
11,83,1.82087
11,117,1.65499
11,125,0.950812
11,133,1.84244
11,150,1.17117
11,159,1.53012
11,161,1.56595
12,0,0.853789
12,26,1.26965
12,63,1.98093
12,67,1.70012
12,97,0.272729
12,139,1.85598
12,142,1.9577
12,145,1.81771
12,149,1.65673
13,7,0.959653
13,39,0.627488
13,40,1.25192
13,59,1.08708
13,60,0.108834
13,77,1.76587
13,84,1.43824
13,110,1.51975
13,119,1.60756
13,121,0.761437
14,0,1.56626
14,26,1.66154
14,43,1.94678
14,61,1.71063
14,63,0.575449
14,103,1.36627
14,142,0.558327
14,145,1.22574
15,4,1.43548
15,50,1.91522
15,64,1.17949
15,94,0.920571
15,129,0.399305
16,32,0.471285
16,44,1.2198
16,69,1.19345
16,73,1.39919
16,74,1.81126
16,86,0.27003
16,109,1.19436
16,126,0.641899
17,23,1.44238
17,27,1.41801
17,35,1.31279
17,49,1.70704
17,58,1.052
17,88,0.895146
17,101,1.16818
17,102,1.85171
17,108,1.37157
17,115,1.04228
17,116,1.76947
17,131,0.835762
17,143,1.63223
17,151,0.712469
18,38,1.28994
18,123,1.6943
18,137,0.880865
18,146,1.46072
18,160,0.44683
19,42,0.0314358
19,72,1.88903
19,89,1.53051
19,90,1.51835
19,100,1.18029
19,105,0.817291
19,135,1.80561
19,154,1.8847
19,158,1.6445
20,30,1.36265
20,31,1.20109
20,38,1.94747
20,57,1.28464
20,82,1.74968
20,111,1.62155
20,123,1.66042
20,146,0.900485
21,29,1.27057
21,53,0.609312
21,67,1.97441
21,92,1.6141
21,96,1.10957
21,112,1.40393
21,120,1.67435
21,138,0.865674
21,139,1.47752
21,149,1.55512
22,1,1.5308
22,24,0.887726
22,37,1.73239
22,40,1.51447
22,55,1.09911
22,76,1.96963
22,80,0.604954
22,81,1.10069
22,98,1.64707
22,110,1.52525
23,2,1.95628
23,17,1.44238
23,27,0.665828
23,35,1.11528
23,48,0.786231
23,49,1.46787
23,58,0.558793
23,88,1.20121
23,101,0.966546
23,102,0.987585
23,128,1.86856
23,131,1.06628
23,151,0.746727
24,1,1.74822
24,22,0.887726
24,37,1.99828
24,40,1.92355
24,55,1.10434
24,80,0.767145
24,81,0.672462
25,6,0.702902
25,72,0.844831
25,79,0.757538
25,89,1.95752
25,90,1.36177
25,91,1.39368
25,100,1.18334
25,105,1.80528
25,157,0.437672
26,0,1.13556
26,12,1.26965
26,14,1.66154
26,43,1.55921
26,63,1.10778
26,67,1.3089
26,92,1.70634
26,97,1.49086
26,103,1.20776
26,139,1.79123
26,142,1.11255
26,145,0.630861
27,2,1.76287
27,17,1.41801
27,23,0.665828
27,35,0.498336
27,48,0.754711
27,49,0.803385
27,58,1.01459
27,82,1.71502
27,88,0.772484
27,101,1.47443
27,102,0.456311
27,111,1.79369
27,115,1.766
27,128,1.88614
27,131,0.695964
27,151,0.938058
28,34,0.946928
28,47,1.96216
28,62,0.96266
28,70,1.94464
28,75,1.33169
28,95,1.96208
28,114,1.78277
29,21,1.27057
29,53,1.81268
29,67,1.56755
29,92,1.43746
29,96,1.88921
29,138,1.68341
29,139,1.05542
29,149,0.497965
30,20,1.36265
30,31,0.760866
30,87,1.86842
30,99,1.98778
30,123,1.96278
31,20,1.20109
31,30,0.760866
31,38,1.71888
31,123,1.20642
31,146,1.87663
32,16,0.471285
32,44,1.68919
32,69,1.65842
32,73,1.08484
32,86,0.651983
32,109,0.930968
32,126,0.208201
32,132,1.60705
32,136,1.77938
33,8,1.51036
33,67,0.528123
33,92,0.614827
33,138,1.56419
33,139,0.969473
33,141,0.202615
33,149,1.65486
34,28,0.946928
34,47,1.7875
34,62,0.176632
34,66,1.71971
34,75,1.4867
34,95,1.01691
34,114,1.26146
34,153,1.34281
34,161,1.60852
35,17,1.31279
35,23,1.11528
35,27,0.498336
35,48,1.20309
35,49,0.438063
35,58,1.3089
35,82,1.43189
35,88,0.448638
35,101,1.74663
35,102,0.684373
35,111,1.5412
35,115,1.36648
35,131,0.477082
35,151,1.09336
36,54,0.484613
36,104,1.46949
36,108,1.95301
36,155,0.843103
36,156,1.86693
37,1,0.253079
37,6,1.75661
37,22,1.73239
37,24,1.99828
37,76,1.11101
37,81,1.44525
37,89,0.670857
37,100,1.73067
37,105,1.41707
37,158,1.20111
38,18,1.28994
38,20,1.94747
38,31,1.71888
38,123,0.531614
38,146,1.76786
38,160,1.42672
39,7,1.27964
39,13,0.627488
39,40,1.80848
39,59,0.634342
39,60,0.519065
39,77,1.67676
39,84,1.60414
39,110,1.91308
39,119,1.79999
39,121,1.32319
39,130,1.74918
40,7,0.82003
40,13,1.25192
40,22,1.51447
40,24,1.92355
40,39,1.80848
40,55,0.913237
40,59,1.98297
40,60,1.33928
40,77,1.87962
40,80,1.16851
40,84,1.21056
40,98,1.27019
40,110,0.683721
40,119,1.22921
40,121,1.21123
41,8,0.997139
41,9,1.06491
41,56,1.16808
41,65,0.237488
41,116,1.8809
41,124,0.336137
41,134,1.68257
41,138,1.52281
41,140,0.944693
41,141,1.9233
41,143,1.9844
41,156,1.62202
42,19,0.0314358
42,72,1.8577
42,89,1.52136
42,90,1.48866
42,100,1.15255
42,105,0.801476
42,135,1.78349
42,154,1.87134
42,158,1.65853
43,14,1.94678
43,26,1.55921
43,61,1.23858
43,63,1.53196
43,71,1.43648
43,103,0.59577
43,142,1.57583
43,145,1.11693
44,16,1.2198
44,32,1.68919
44,69,0.109408
44,74,0.619895
44,86,1.13391
44,104,1.46078
44,126,1.83983
45,3,1.27419
45,5,1.83967
45,11,0.15506
45,47,1.47971
45,83,1.6853
45,117,1.52966
45,125,1.10567
45,133,1.99409
45,150,1.32386
45,159,1.6725
45,161,1.58594
46,2,1.79736
46,78,1.35471
46,127,1.14063
46,128,1.78192
47,3,1.04625
47,5,1.60446
47,11,1.56205
47,28,1.96216
47,34,1.7875
47,45,1.47971
47,62,1.61132
47,66,1.99573
47,70,0.898781
47,75,0.746064
47,83,0.84658
47,117,0.593827
47,147,1.57907
47,153,1.52989
47,161,1.04726
48,2,1.17051
48,23,0.786231
48,27,0.754711
48,35,1.20309
48,49,1.33608
48,58,1.34297
48,82,1.97449
48,88,1.5272
48,101,1.74591
48,102,0.621254
48,111,1.9986
48,128,1.15611
48,131,1.44508
48,151,1.46201
49,2,1.91372
49,17,1.70704
49,23,1.46787
49,27,0.803385
49,35,0.438063
49,48,1.33608
49,57,1.87017
49,58,1.73158
49,82,0.993978
49,88,0.812423
49,102,0.719422
49,111,1.10575
49,115,1.53606
49,131,0.885956
49,151,1.53096
50,15,1.91522
50,68,1.74085
50,107,1.78886
50,129,1.5756
51,77,1.50428
51,84,1.61068
51,98,1.28777
51,106,0.591834
51,110,1.86751
51,119,1.45945
51,130,1.88027
51,148,0.819906
51,152,0.560649
52,4,1.91361
52,64,1.90004
52,93,1.61829
52,94,1.93055
52,107,0.779326
52,133,1.10299
52,136,1.61269
52,150,1.89253
52,159,1.89251
53,21,0.609312
53,29,1.81268
53,56,1.86659
53,96,0.77548
53,112,0.998799
53,120,1.10882
53,138,1.22104
54,36,0.484613
54,104,1.01384
54,108,1.63242
54,155,0.369734
54,156,1.84818
55,7,1.73017
55,22,1.09911
55,24,1.10434
55,40,0.913237
55,80,0.508126
55,81,1.73578
55,98,1.88032
55,110,1.41375
55,121,1.64855
56,9,1.54618
56,41,1.16808
56,53,1.86659
56,65,1.2541
56,115,1.98641
56,116,0.923578
56,124,0.840769
56,138,1.67325
56,140,0.932759
56,143,1.0583
56,156,1.79735
57,2,1.42249
57,20,1.28464
57,49,1.87017
57,82,1.18159
57,102,1.84484
57,111,1.03754
57,146,1.37412
58,17,1.052
58,23,0.558793
58,27,1.01459
58,35,1.3089
58,48,1.34297
58,49,1.73158
58,88,1.18943
58,101,0.459858
58,102,1.43619
58,108,1.97856
58,115,1.94181
58,131,1.04071
58,151,0.370128
59,7,1.24796
59,13,1.08708
59,39,0.634342
59,40,1.98297
59,60,0.99056
59,77,1.18196
59,84,1.34993
59,110,1.85927
59,119,1.54501
59,121,1.8469
59,130,1.12938
60,7,0.986252
60,13,0.108834
60,39,0.519065
60,40,1.33928
60,59,0.99056
60,77,1.72632
60,84,1.44045
60,110,1.56979
60,119,1.61678
60,121,0.856533
60,130,1.97376
61,14,1.71063
61,43,1.23858
61,63,1.67324
61,71,1.08223
61,103,1.18717
61,135,1.69966
61,142,1.7125
61,145,1.74973
61,154,1.48778
62,28,0.96266
62,34,0.176632
62,47,1.61132
62,66,1.6541
62,75,1.33344
62,95,1.01794
62,114,1.43163
62,153,1.24317
62,161,1.46089
63,0,1.31205
63,12,1.98093
63,14,0.575449
63,26,1.10778
63,43,1.53196
63,61,1.67324
63,103,0.937049
63,142,0.0453381
63,145,0.655419
64,4,0.285034
64,15,1.17949
64,52,1.90004
64,94,0.312929
64,107,1.97264
64,129,1.46429
65,8,1.02462
65,9,0.842864
65,41,0.237488
65,56,1.2541
65,116,1.86708
65,124,0.427387
65,134,1.48271
65,138,1.76023
65,140,0.83088
65,143,1.95858
65,156,1.4157
66,34,1.71971
66,47,1.99573
66,62,1.6541
66,93,0.913214
66,95,0.838486
66,109,1.64774
66,126,1.94607
66,132,0.664761
66,133,1.91665
66,136,1.05707
66,153,0.509467
66,161,0.976317
67,8,1.99151
67,12,1.70012
67,21,1.97441
67,26,1.3089
67,29,1.56755
67,33,0.528123
67,92,0.403725
67,97,1.96891
67,138,1.56327
67,139,0.552427
67,141,0.619728
67,149,1.15498
68,50,1.74085
68,107,1.45282
68,113,1.52066
69,16,1.19345
69,32,1.65842
69,44,0.109408
69,74,0.692368
69,86,1.13165
69,104,1.46604
69,126,1.80026
70,3,0.974104
70,5,1.14326
70,28,1.94464
70,47,0.898781
70,75,0.704946
70,83,0.434208
