39.5
42
41
45
44.5
41.5
43
45.5
41.5
42
42
41
44.5
41.5
44
47.5
40.5
46.5
45
46
47.5
43.5
44
49
40
43
44
45
41
39.5
46.5
40.5
43
42.5
44.5
42
43
40.5
47
44
43.5
43.5
42.5
48
45
41.5
45
44
43
50
44
42.5
42.5
43
45
42
42.5
40.5
41.5
43.5
42.5
43.5
43
42.5
40.5
43
41
47.5
45
41.5
45
41
43.5
41.5
41.5
45.5
42
43
41
49.5
42.5
40
42
46
48.5
42
44
43.5
42.5
41.5
43.5
43.5
42
44
43
41.5
42.5
41.5
48
40.5
