510,
1101,
944,
966,
1017,
795,
416,
1921,
1583,
1362,
777,
835,
571,
501,
1582,
651,
491,
724,
1258,
1269,
454,
474,
1261,
781,
633,
1206,
2189,
671,
654,
664,
908,
1012,
1553,
254,
1278,
575,
1552,
1852,
956,
836,
719,
679,
536,
627,
821,
736,
449,
1119,
1364,
1001,
794,
994,
748,
838,
906,
630,
431,
1963,
1152,
965,
787,
1242,
449,
620,
596,
744,
470,
869,
773,
767,
1366,
570,
1023,
358,
918,
1649,
880,
1638,
1181,
557,
549,
1558,
798,
1454,
1204,
568,
645,
1323,
1722,
1203,
1029,
1013,
489,
382,
1298,
1090,
1294,
522,
1973,
742,
