0,0
0.487288,0.112028
0.586638,0.602058
1.08205,0.669638
0.0893363,0.653937
1.57673,0.596886
0.0425936,1.15175
2.04436,0.773869
2.34892,1.1704
2.84772,1.20506
2.9189,1.69996
3.35435,1.94569
3.71834,2.28849
3.68103,2.7871
4.12654,3.01409
4.37512,3.44792
4.65228,3.86407
5.15125,3.83197
4.69754,4.36201
5.04009,4.72624
5.60156,3.61465
6.08612,3.49135
5.13214,5.21769
3.21748,0.868486
5.48881,5.5681
2.45224,1.87948
0.133899,1.64334
0.54584,1.92672
5.87844,5.88145
2.53259,2.37298
5.75323,6.36552
6.15096,6.66853
6.38219,3.08844
6.40199,7.10095
6.18123,7.54957
4.24397,4.57242
6.60204,7.8196
5.70253,7.69397
5.59095,8.18136
7.09866,7.87769
7.39355,8.28147
5.19136,8.48191
3.61338,2.77735
7.88994,8.34142
8.32079,8.08771
6.88167,3.06555
7.30976,2.80721
-0.338705,1.80658
8.65071,8.46342
7.76736,3.0087
5.03061,8.00846
8.20395,3.2524
5.34299,8.95836
8.46763,3.67722
9.03251,8.78625
0.18931,-0.28948
2.15902,0.287194
9.33858,9.18163
9.65287,9.5705
5.19815,9.43692
9.96384,9.96204
