0,2,0.490007
0,7,0.489574
0,18,0.917141
0,22,0.574486
0,30,0.881045
0,75,0.676818
0,84,0.945577
0,120,0.532188
0,132,0.936184
0,140,0.811193
0,141,0.420211
1,31,0.730723
1,110,0.191651
1,144,0.565274
1,155,0.512697
1,165,0.491652
2,0,0.490007
2,7,0.925646
2,61,0.588455
2,75,0.670795
2,132,0.788368
2,140,0.66211
2,141,0.59358
3,23,0.661204
3,33,0.736801
3,50,0.929635
3,107,0.227992
3,112,0.867509
3,138,0.631322
3,170,0.76755
3,171,0.600765
4,43,0.849265
4,62,0.988031
4,131,0.273439
4,157,0.941337
4,181,0.490305
5,40,0.567534
5,65,0.782172
5,145,0.958356
5,173,0.706406
6,74,0.343874
6,134,0.435841
7,0,0.489574
7,2,0.925646
7,18,0.770304
7,22,0.643259
7,30,0.65561
7,50,0.77472
7,84,0.81792
7,120,0.329502
7,138,0.808656
7,140,0.92625
7,141,0.847416
7,170,0.888575
8,22,0.997688
8,28,0.0833548
8,62,0.532941
8,123,0.786311
8,131,0.910845
8,147,0.907598
8,157,0.712577
8,169,0.816236
8,181,0.851083
9,27,0.640764
9,34,0.612564
9,77,0.147404
9,95,0.768816
9,129,0.998306
9,163,0.660933
9,168,0.960924
9,172,0.965658
10,13,0.825534
10,36,0.376043
10,60,0.467894
10,63,0.656682
10,66,0.900433
10,93,0.354947
10,94,0.987409
10,106,0.639942
10,125,0.331307
10,126,0.630331
10,183,0.377487
11,58,0.741758
11,92,0.981972
11,100,0.997151
11,101,0.970297
11,119,0.639328
11,122,0.407449
11,128,0.652147
11,137,0.817708
11,156,0.477105
12,45,0.265843
12,47,0.83864
12,48,0.817358
12,108,0.231026
13,10,0.825534
13,36,0.812729
13,49,0.755981
13,63,0.169422
13,66,0.394859
13,94,0.734264
13,125,0.838872
13,183,0.452702
14,44,0.280946
14,49,0.843663
14,97,0.751453
14,114,0.804714
14,121,0.911744
14,153,0.960904
14,154,0.489973
15,27,0.541715
15,34,0.499283
15,77,0.971292
15,95,0.344757
15,98,0.928537
15,116,0.30085
15,129,0.441456
15,163,0.493736
15,168,0.29386
16,38,0.88289
16,73,0.876805
16,109,0.368833
16,118,0.86358
17,24,0.88601
17,54,0.759992
17,69,0.780914
17,96,0.841847
17,102,0.543237
17,151,0.145083
17,159,0.676249
17,175,0.856752
17,178,0.600451
18,0,0.917141
18,7,0.770304
18,22,0.402854
18,30,0.159587
18,90,0.933619
18,120,0.453709
18,141,0.940629
18,169,0.484834
19,26,0.656398
19,48,0.962959
19,60,0.810723
19,64,0.790395
19,106,0.812109
