11.5,
2.5,
1.5,
5.5,
2,
2,
4,
9.5,
11.5,
12,
11.5,
3.5,
2.5,
3,
9,
5.5,
3,
11.5,
7.5,
6,
4.5,
9.5,
7,
2,
11.5,
8,
3,
9.5,
4,
0.5,
4,
4,
10,
8.5,
4.5,
1.5,
7,
9.5,
3,
1.5,
3,
11.5,
10,
4,
0.5,
2,
10.5,
3,
4.5,
2.5,
2,
2.5,
3.5,
5,
6.5,
4,
2,
6,
4.5,
2.5,
5,
2,
11,
3.5,
1.5,
6,
1,
12,
0.5,
2,
8.5,
1,
5,
4,
4.5,
9.5,
2,
7,
2,
3.5,
2,
4.5,
1.5,
3,
2,
3.5,
1.5,
2.5,
4.5,
6,
6,
9.5,
9,
2.5,
4,
4,
3.5,
3,
4.5,
1.5,
